asia_category_code,brand_name,category_name,code,color_name,description,description_short,family,id,image,import_amount,import_price,import_value,is_active,last_date,magento_status,model,model2,name,price,product_all_properties,promotion_price,promotion_status,pv_sku,quantity,revenue,series,status,url_key,variant,watched
02-N009-07,Khác,Thùng Máy,Sửa Mã SP,,,,,836,http://phongvu.vn/media/catalog/product/1/9/19857_bo_case_may_tinh_choi_game_pcap_gaming_003_04.jpg,0,218182,0,0,,2,Case PC Segotep AP911,,Case PC Segotep AP911,330000.0,1703921 case pc segotep ap911 thung may  khac,,0.0,1703921,0.0,0.0,,0,case-pc-segotep-ap911,,0
,Segotep,Thùng Máy,Sửa Mã SP,,,,,847,http://phongvu.vn/media/catalog/product/1/_/1_11.jpg,0,,0,0,,2,"Case PC Segotep Halo (case Server, màu đen)",,"Case PC Segotep Halo (case Server, màu đen)",720000.0,"1703922 case pc segotep halo (case server, mau den) thung may  segotep",,0.0,1703922,0.0,0.0,,0,case-pc-segotep-halo-case-server-mau-den,,0
02-N009-99,TH999999,Thùng Máy,Sửa Mã SP,,,,,874,http://phongvu.vn/media/catalog/product/p/5/p5woptjt3ss2.jpg,0,2300000,0,0,,2,Case PC Thermaltake Core P3 ATX Black (Mid Tower - Support Modding),,Case PC Thermaltake Core P3 ATX Black (Mid Tower - Support Modding),3150000.0,1704950 case pc thermaltake core p3 atx black (mid tower - support modding) thung may  th999999,,0.0,1704950,0.0,0.0,,0,case-pc-thermaltake-core-p3-atx-black-mid-tower-support-modding,,0
,Thermaltake,Thùng Máy,Sửa Mã SP,,,,,875,http://phongvu.vn/media/catalog/product/t/h/thermaltake-core-p3-mid-tower-snow-edition-atx-case-with-side-acrylic-side-with-2x-usb3.jpg,0,,0,0,,2,Case PC Thermaltake Core P3 ATX Snow Edition (Mid Tower - Support Modding),,Case PC Thermaltake Core P3 ATX Snow Edition (Mid Tower - Support Modding),3345000.0,1703924 case pc thermaltake core p3 atx snow edition (mid tower - support modding) thung may  thermaltake,,0.0,1703924,0.0,0.0,,0,case-pc-thermaltake-core-p3-atx-snow-edition-mid-tower-support-modding,,0
,Thermaltake,Thùng Máy,Sửa Mã SP,,,,,876,http://phongvu.vn/media/catalog/product/c/a/case_thermaltake_core_p5.jpg,0,,0,0,,2,Case PC Thermaltake Core P5 (Bench tower - Support Modding),,Case PC Thermaltake Core P5 (Bench tower - Support Modding),4100000.0,1703925 case pc thermaltake core p5 (bench tower - support modding) thung may  thermaltake,,0.0,1703925,0.0,0.0,,0,case-pc-thermaltake-core-p5-bench-tower-support-modding,,0
,Xigmatek,Thùng Máy,Sửa Mã SP,,,,,898,http://phongvu.vn/media/catalog/product/c/a/case-xigmatek-octans-236b-white-mini-tower-645-600x600.jpg,0,,0,0,,2,Case PC Xigmatek Mini Tower Octans 236B White (EN8330),,Case PC Xigmatek Mini Tower Octans 236B White (EN8330),720000.0,1703926 case pc xigmatek mini tower octans 236b white (en8330) thung may  xigmatek,,0.0,1703926,0.0,0.0,,0,case-pc-xigmatek-mini-tower-octans-236b-white-en8330,,0
02-N003-02-03,INTEL,Cpu,Sửa Mã SP,,"- Socket:	LGA1150
- Tốc độ/ Cache: 3.2Ghz/ 3Mb
- Số nhân/ Số luồng: 2 Core/ 2 Threads
- VXL đồ họa:	Intel  HD Graphics
","- Socket:	LGA1150
- Tốc độ/ Cache: 3.2Ghz/ 3Mb
- Số nhân/ Số luồng: 2 Core/ 2 Threads
- VXL đồ họa:	Intel  HD Graphics
",,903,http://dev.tekshop.vn/media/catalog/product/7/5/7529_bo_vi_xu_ly_intel_pentium_g3260_1.jpg,0,1218000,0,0,,2,Bộ vi xử lý/ CPU Pentium Dual-G3250 (3.2GHz),,Bộ vi xử lý/ CPU Pentium Dual-G3250 (3.2GHz),1260000.0,1501362 bo vi xu ly/ cpu pentium dual-g3250 (3.2ghz) cpu  intel,,0.0,1501362,0.0,0.0,,5,cpu-intel-pentium-g3250-3mb-cache-3-2ghz-hd-graphics-socket-1150-haswell,,0
02-N003-02-05,INTEL,Cpu,Sửa Mã SP,,"Socket 1151
Vi xử lý 2 nhân 4 luồng
Xung cơ bản 3.70 GHz,
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD 530
TDP 51W","Socket 1151
Vi xử lý 2 nhân 4 luồng
Xung cơ bản 3.70 GHz,
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD 530
TDP 51W",Core i3,906,http://shop.gcafe.vn/media/catalog/product/i/3/i3-0000-1.jpg,2,3100000,0,0,,1,Bộ vi xử lý/ CPU Core I3-6100 (3.7GHz),,Bộ vi xử lý/ CPU Core I3-6100 (3.7GHz),2679000.0,1502957 bo vi xu ly/ cpu core i3-6100 (3.7ghz) cpu  intel,,0.0,1502957,0.0,0.0,Skylake,5,bo-vi-xu-ly-cpu-core-i3-6100-3-7ghz,3.7GHz,0
02-N003-02-03,INTEL,Cpu,Sửa Mã SP,,"Socket 1150
Vi xử lý 2 nhân 4 luồng
Xung cơ bản 3.60 GHz
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD 4400
TDP 54W","Socket 1150
Vi xử lý 2 nhân 4 luồng
Xung cơ bản 3.60 GHz
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD 4400
TDP 54W",Core i3,907,http://shop.gcafe.vn/media/catalog/product/i/3/i3-0000-1_3.jpg,12,2550000,0,0,,1,Bộ vi xử lý/ CPU Core I3-4160 (3.6GHz),,Bộ vi xử lý/ CPU Core I3-4160 (3.6GHz),2640000.0,1501285 bo vi xu ly/ cpu core i3-4160 (3.6ghz) cpu  intel,,0.0,1501285,0.0,0.0,Haswell,5,cpu-intel-core-i3-4160-3m-cache-3-6ghz-hd-graphics-4400-socket-1150-haswell,3.6GHz,0
02-N003-02-03,INTEL,Cpu,Sửa Mã SP,,"Socket 1150
Vi xử lý 4 nhân 4 luồng
Xung cơ bản 3.20 GHz, xung tối đa 3.40 GHz
Bộ nhớ đệm: 6MB
Đồ họa tích hợp: Intel® HD 4600
TDP 84W","Socket 1150
Vi xử lý 4 nhân 4 luồng
Xung cơ bản 3.20 GHz, xung tối đa 3.40 GHz
Bộ nhớ đệm: 6MB
Đồ họa tích hợp: Intel® HD 4600
TDP 84W",Core i5,909,http://shop.gcafe.vn/media/catalog/product/i/5/i5-0000-1.jpg,34,4220000,54592454,0,,1,Bộ vi xử lý/ CPU Core I5-4460 (3.2Hz),,Bộ vi xử lý/ CPU Core I5-4460 (3.2Hz),4820000.0,1401928 bo vi xu ly/ cpu core i5-4460 (3.2hz) cpu  intel,,0.0,1401928,0.0,0.0,Haswell,5,bo-vi-xu-ly-cpu-core-i5-4460-3-2hz,3.2GHz,0
02-N003-02-05,INTEL,Cpu,Sửa Mã SP,,"Socket 1151
Vi xử lý 4 nhân 4 luồng
Xung cơ bản 2.70 GHz, xung tối đa 3.30 GHz
Bộ nhớ đệm: 6MB
Đồ họa tích hợp: Intel HD 530
TDP 65W
","Socket 1151
Vi xử lý 4 nhân 4 luồng
Xung cơ bản 2.70 GHz, xung tối đa 3.30 GHz
Bộ nhớ đệm: 6MB
Đồ họa tích hợp: Intel HD 530
TDP 65W
",Core i5,915,http://shop.gcafe.vn/media/catalog/product/i/5/i5-0000-1_1.jpg,55,4185000,148278604,0,,1,Bộ vi xử lý/ CPU Core I5-6400 (2.7GHz),,Bộ vi xử lý/ CPU Core I5-6400 (2.7GHz),4330000.0,1502424 bo vi xu ly/ cpu core i5-6400 (2.7ghz) cpu  intel,,0.0,1502424,0.0,0.0,Skylake,5,bo-vi-xu-ly-cpu-core-i5-6400-2-7ghz,2.7GHz,0
02-N003-02-03,INTEL,Cpu,Sửa Mã SP,,"Socket 1150
Vi xử lý 2 nhân 2 luồng
Xung cơ bản 3.30 GHz
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD Graphics
TDP 53W","Socket 1150
Vi xử lý 2 nhân 2 luồng
Xung cơ bản 3.30 GHz
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD Graphics
TDP 53W",Pentium,929,http://shop.gcafe.vn/media/catalog/product/i/g/ig-1_3.jpg,0,1250000,0,0,,1,Bộ vi xử lý/ CPU Pentium Dual-G3260 (3.3GHz),,Bộ vi xử lý/ CPU Pentium Dual-G3260 (3.3GHz),1410000.0,1600579 bo vi xu ly/ cpu pentium dual-g3260 (3.3ghz) cpu  intel,,0.0,1600579,0.0,0.0,Dual Core,5,cpu-intel-pentium-g3260-3m-cache-3-3ghz-hd-graphics-socket-1150-haswell,3.3GHz,0
02-N003-02-03,INTEL,Cpu,Sửa Mã SP,,,,,933,http://phongvu.vn/media/catalog/product/2/-/2-500x500.jpg,0,1515000,0,0,,2,Bộ vi xử lý/ CPU Pentium Dual-G3460 (3.5GHz),,Bộ vi xử lý/ CPU Pentium Dual-G3460 (3.5GHz),1570000.0,1600580 bo vi xu ly/ cpu pentium dual-g3460 (3.5ghz) cpu  intel,,0.0,1600580,0.0,0.0,,5,bo-vi-xu-ly-cpu-pentium-dual-g3460-3-5ghz,,0
02-N003-02-05,INTEL,Cpu,Sửa Mã SP,,"Socket 1151
Vi xử lý 2 nhân 2 luồng
Xung cơ bản 3.30 GHz
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD 510
TDP 54W","Socket 1151
Vi xử lý 2 nhân 2 luồng
Xung cơ bản 3.30 GHz
Bộ nhớ đệm: 3MB
Đồ họa tích hợp: Intel HD 510
TDP 54W",Pentium,935,http://shop.gcafe.vn/media/catalog/product/i/g/ig-1_1.jpg,401,1175000,322694296,0,2018-09-24,1,Bộ vi xử lý/ CPU Pentium G4400 (3.3GHz),,Bộ vi xử lý/ CPU Pentium G4400 (3.3GHz),1340000.0,1502958 bo vi xu ly/ cpu pentium g4400 (3.3ghz) cpu  intel,,0.0,1502958,0.0037313432835820895,0.006018488925906221,Dual Core,3,bo-vi-xu-ly-cpu-pentium-g4400-3-3ghz,3.3GHz,0
,INTEL,Cpu,Sửa Mã SP,,,,,936,http://phongvu.vn/media/catalog/product/i/n/intel_pentium_g4400.jpg,0,,0,0,,2,Chip - Vi xử lý Intel Pentium G4400 (3.3Ghz) Skylake,,Chip - Vi xử lý Intel Pentium G4400 (3.3Ghz) Skylake,0.0,1704951 chip - vi xu ly intel pentium g4400 (3.3ghz) skylake cpu  intel,,0.0,1704951,0.0,0.0,,0,chip-vi-xu-ly-intel-pentium-g4400-3-3ghz-skylake,,0
,A4 TECH,Chuột Máy Tính,Sửa Mã SP,,,,,946,http://phongvu.vn/media/catalog/product/a/_/a_2011830104749_op.720.u_1.jpg,0,,0,0,,2,Chuột A4-Tech OP-720 cổng USB,,Chuột A4-Tech OP-720 cổng USB,0.0,1703939 chuot a4-tech op-720 cong usb chuot may tinh  a4 tech,,0.0,1703939,0.0,0.0,,0,chuot-a4-tech-op-720-cong-usb,,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,"<p>- Chuột quang c&oacute; d&acirc;y. Thiết kế Ergonomic b&aacute;m s&aacute;t l&ograve;ng b&agrave;n tay, chuy&ecirc;n d&agrave;nh cho game thủ v&agrave; c&aacute;c ph&ograve;ng Game.<br />- Độ ph&acirc;n giải: 1600 DPI.<br />- Kết nối: USB 2.0<br />- N&uacute;t bấm Omron: &nbsp;5 triệu lượt Click<br />- Chất liệu: Nhựa cao cấp<br />- D&acirc;y t&iacute;n hiệu: D&agrave;i 1,8m, d&acirc;y chống nhiễu, chống đứt</p>","<p>- Chuột quang c&oacute; d&acirc;y. Thiết kế Ergonomic b&aacute;m s&aacute;t l&ograve;ng b&agrave;n tay, chuy&ecirc;n d&agrave;nh cho game thủ v&agrave; c&aacute;c ph&ograve;ng Game.<br />- Độ ph&acirc;n giải: 1600 DPI.<br />- Kết nối: USB 2.0<br />- N&uacute;t bấm Omron: &nbsp;5 triệu lượt Click<br />- Chất liệu: Nhựa cao cấp<br />- D&acirc;y t&iacute;n hiệu: D&agrave;i 1,8m, d&acirc;y chống nhiễu, chống đứt</p>",,965,http://shop.gcafe.vn/media/catalog/product/c/2/c200-1-700x700_1.png,0,102000,0,0,,1,Chuột máy tính CoolerPlus CPM C200,,Chuột máy tính CoolerPlus CPM C200,120000.0,1703952 chuot may tinh coolerplus cpm c200 chuot may tinh  coolerplus,,0.0,1703952,0.0,0.0,,5,chuot-may-tinh-coolerplus-cpm-c200,,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,"- Thiết kế Ergonomic, Nút bấm OMRON chuyên dùng cho Game net, vừa tay cho Game thủ.
- Đèn LED: Có
- Cảm biến quang học: 1600 DPI
- Màu sắc: Đen
- Kết nối: USB
- Dây chống đứt 1.6m, sườn cao su chống trượt.
- Độ bền: 10 triệu lượt bấm.
- Bảo hành: 12 tháng","- Thiết kế Ergonomic, Nút bấm OMRON chuyên dùng cho Game net, vừa tay cho Game thủ.
- Đèn LED: Có
- Cảm biến quang học: 1600 DPI
- Màu sắc: Đen
- Kết nối: USB
- Dây chống đứt 1.6m, sườn cao su chống trượt.
- Độ bền: 10 triệu lượt bấm.
- Bảo hành: 12 tháng",,966,http://shop.gcafe.vn/media/catalog/product/c/2/c210-1a-700x700.png,1,101132,0,0,,1,Chuột máy tính CoolerPlus CPM C210,,Chuột máy tính CoolerPlus CPM C210,130000.0,1703953 chuot may tinh coolerplus cpm c210 chuot may tinh  coolerplus,,0.0,1703953,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-c210-1600-dpi-optical-usb-led-den,,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,"- Chuột quang có dây. Thiết kế Ergonomic bám sát lòng bàn tay, chuyên dành cho game thủ và các phòng Game.
- Độ phân giải: 2500DPI, mắt đọc quang học Avago 5050
- Kết nối: USB 2.0
- Nút nhấn: Omron, 5 triệu lượt Click
- Chất liệu: Nhựa cao cấp
- Màu sắc: Đen.
- Dây tín hiệu: Dài 1,8m, dây dù chống nhiễu, chống đứt
- Hệ điều hành: Tất cả các hệ điều hành","- Chuột quang có dây. Thiết kế Ergonomic bám sát lòng bàn tay, chuyên dành cho game thủ và các phòng Game.
- Độ phân giải: 2500DPI, mắt đọc quang học Avago 5050
- Kết nối: USB 2.0
- Nút nhấn: Omron, 5 triệu lượt Click
- Chất liệu: Nhựa cao cấp
- Màu sắc: Đen.
- Dây tín hiệu: Dài 1,8m, dây dù chống nhiễu, chống đứt
- Hệ điều hành: Tất cả các hệ điều hành",,967,http://shop.gcafe.vn/media/catalog/product/e/2/e2005-700x700.png,4,170000,0,0,,1,Chuột máy tính CoolerPlus CPM E200,,Chuột máy tính CoolerPlus CPM E200,210000.0,1703954 chuot may tinh coolerplus cpm e200 chuot may tinh  coolerplus,,0.0,1703954,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-e200-2500-dpi-optical-usb-led-den,,0
03-N004-99,Khác,Chuột Máy Tính,Sửa Mã SP,,,,,975,http://shop.gcafe.vn/media/catalog/product/c/h/chu_t_coolerplus_x1_plus_vi_n_xanh_l_1.jpg,0,,0,0,,2,Chuột máy tính CoolerPlus CPM X1 Plus (Viền xanh lá),,Chuột máy tính CoolerPlus CPM X1 Plus (Viền xanh lá),0.0,1703960 chuot may tinh coolerplus cpm x1 plus (vien xanh la) chuot may tinh  khac,,0.0,1703960,0.0,0.0,,0,chuot-may-tinh-coolerplus-cpm-x1-plus-vi-n-xanh-la,,0
03-N004-99,,Chuột Máy Tính,Sửa Mã SP,,,,,976,http://shop.gcafe.vn/media/catalog/product/c/h/chu_t_coolerplus_x1_plus_vi_n_xanh_ng_c_.jpg,0,67980,0,0,,0,Chuột máy tính CoolerPlus CPM X1 Plus (Viền xanh ngọc),,Chuột máy tính CoolerPlus CPM X1 Plus (Viền xanh ngọc),69000.0,1703959 chuot may tinh coolerplus cpm x1 plus (vien xanh ngoc) chuot may tinh,,0.0,1703959,0.0,0.0,,5,chuot-may-tinh-coolerplus-cpm-x1-plus-vi-n-xanh-ng-c,,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,"<p>- Cảm biến quang học 1000 DPI<br />- M&agrave;u đen, giao diện USB<br />- 5 triệu lượt bấm, độ bền cao<br />- D&acirc;y chống đứt 1.6m, sườn cao su chống trượt.</p>","<p>- Cảm biến quang học 1000 DPI<br />- M&agrave;u đen, giao diện USB<br />- 5 triệu lượt bấm, độ bền cao<br />- D&acirc;y chống đứt 1.6m, sườn cao su chống trượt.</p>",,980,http://shop.gcafe.vn/media/catalog/product/g/a/game-coolerplus-cpmx5-plus-zomg14.png,58,88038,0,0,,1,Chuột máy tính CoolerPlus CPM X5 Plus đen,,Chuột máy tính CoolerPlus CPM X5 Plus đen,94000.0,1703961 chuot may tinh coolerplus cpm x5 plus den chuot may tinh  coolerplus,,0.0,1703961,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-x5-plus-1000-dpi-optical-usb-blue-led-den,Đen,0
03-N004-99,,Chuột Máy Tính,Sửa Mã SP,Đen,,,,982,http://shop.gcafe.vn/media/catalog/product/x/6/x6s-2-700x700_1.png,0,114000,0,0,,0,Chuột máy tính CoolerPlus CPM X6 đen,,Chuột máy tính CoolerPlus CPM X6 đen,119000.0,1703965 chuot may tinh coolerplus cpm x6 den chuot may tinh den,,0.0,1703965,0.0,0.0,,5,chuot-may-tinh-coolerplus-cpm-x6-den,,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,,,,984,http://shop.gcafe.vn/media/catalog/product/x/7/x738-700x700.jpg,-1,148608,-1,0,,1,Chuột CoolerPlus CPM X7 (Vàng Đen),,Chuột CoolerPlus CPM X7 (Vàng Đen),180000.0,1705002 chuot coolerplus cpm x7 (vang den) chuot may tinh  coolerplus,,0.0,1705002,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-x7-vang-den,Vàng đen,0
03-N004-99,Khác,Chuột Máy Tính,Sửa Mã SP,,,,,986,http://phongvu.vn/media/catalog/product/x/7/x7d-1-800x800_1_3.jpg,0,,0,0,,2,Chuột máy tính CoolerPlus CPM X7 (Đen mờ),,Chuột máy tính CoolerPlus CPM X7 (Đen mờ),0.0,1703967 chuot may tinh coolerplus cpm x7 (den mo) chuot may tinh  khac,,0.0,1703967,0.0,0.0,,0,chuot-may-tinh-coolerplus-cpm-x7-den-mo,,0
03-N004-99,,Chuột Máy Tính,Sửa Mã SP,,,,,987,http://shop.gcafe.vn/media/catalog/product/x/7/x723-700x700.jpg,0,147290,0,0,,0,Chuột máy tính CoolerPlus CPM X7 (Vân sấm sét),,Chuột máy tính CoolerPlus CPM X7 (Vân sấm sét),179000.0,1703971 chuot may tinh coolerplus cpm x7 (van sam set) chuot may tinh,,0.0,1703971,0.0,0.0,,5,chuot-may-tinh-coolerplus-cpm-x7-van-sam-set,,0
,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,,,,989,http://phongvu.vn/media/catalog/product/2/_/2_5_1.jpg,0,,0,0,,2,Chuột CoolerPlus CPM X7 1600 DPI Optical USB Led (Cam),,Chuột CoolerPlus CPM X7 1600 DPI Optical USB Led (Cam),0.0,1703969 chuot coolerplus cpm x7 1600 dpi optical usb led (cam) chuot may tinh  coolerplus,,0.0,1703969,0.0,0.0,,0,chuot-coolerplus-cpm-x7-1600-dpi-optical-usb-led-cam,,0
03-N004-99,,Chuột Máy Tính,Sửa Mã SP,,,,,990,http://supplier.teko.vn/storage/0ee7a4c4c8f8a173d68e4f71d0c1642e.png,0,147290,0,0,,0,Chuột máy tính CoolerPlus CPM X7 (Vàng - Đen),,Chuột máy tính CoolerPlus CPM X7 (Vàng - Đen),179000.0,1703968 chuot may tinh coolerplus cpm x7 (vang - den) chuot may tinh,,0.0,1703968,0.0,0.0,,6,chuot-may-tinh-coolerplus-cpm-x7-vang-den,,0
03-N004-99,Khác,Chuột Máy Tính,Sửa Mã SP,,,,,991,http://phongvu.vn/media/catalog/product/x/7/x7d-1-700x700.png,0,,0,0,,2,Chuột máy tính CoolerPlus CPM X7 (Đen),,Chuột máy tính CoolerPlus CPM X7 (Đen),0.0,1703970 chuot may tinh coolerplus cpm x7 (den) chuot may tinh  khac,,0.0,1703970,0.0,0.0,,0,chuot-may-tinh-coolerplus-cpm-x7-den,,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,"- Chuột có đèn LED dành cho Gaming
- Đèn LED trên thân chuột rất cá tính
- Cảm biến quang học: 1000DPI
- Màu sắc: Đen + vàng
- Dây Cable chống đứt: 1.6M
- Kết nối: USB 2.0
- Độ bền: 5 triệu lượt Click
- Bảo hành: 12 tháng","- Chuột có đèn LED dành cho Gaming
- Đèn LED trên thân chuột rất cá tính
- Cảm biến quang học: 1000DPI
- Màu sắc: Đen + vàng
- Dây Cable chống đứt: 1.6M
- Kết nối: USB 2.0
- Độ bền: 5 triệu lượt Click
- Bảo hành: 12 tháng",,994,http://shop.gcafe.vn/media/catalog/product/x/7/x7c2-700x700_3.png,9,80000,0,0,,1,Chuột máy tính CoolerPlus CPM X7C,,Chuột máy tính CoolerPlus CPM X7C,130000.0,1703972 chuot may tinh coolerplus cpm x7c chuot may tinh  coolerplus,,0.0,1703972,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-x7c-1000-dpi-optical-usb-gold-led-den,,0
03-N004-99,Khác,Chuột Máy Tính,Sửa Mã SP,,,,,996,http://phongvu.vn/media/catalog/product/7/s/7s.png,0,,0,0,,2,Chuột máy tính CoolerPlus CPM X7S,,Chuột máy tính CoolerPlus CPM X7S,0.0,1703973 chuot may tinh coolerplus cpm x7s chuot may tinh  khac,,0.0,1703973,0.0,0.0,,0,chuot-may-tinh-coolerplus-cpm-x7s,,0
03-N004-99,Khác,Chuột Máy Tính,Sửa Mã SP,,,,,998,http://shop.gcafe.vn/media/catalog/product/1/1/112s_07_1.jpg,0,,0,0,,2,Chuột máy tính CoolerPlus CPM X8 đen,,Chuột máy tính CoolerPlus CPM X8 đen,0.0,1703974 chuot may tinh coolerplus cpm x8 den chuot may tinh  khac,,0.0,1703974,0.0,0.0,,0,chuot-may-tinh-coolerplus-cpm-x8-den,,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,"- Thiết kế Ambidextrous (thiết kế đối xứng, phù hợp cho cả người dùng thuận tay trái hoặc tay phải), Nút bấm OMRON chuyên dùng cho game net, vừa tay cho Game thủ. Đèn LED cá tính.
- Cảm biến quang học Avago A3050: 1000-1600-2000DPI
- Màu sắc: Đen, đỏ, vàng, xanh
- Kết nối: USB, dây dù chống đứt 1.6m
- Nút bấm: Omron 5 triệu lượt bấm, độ bền cao","- Thiết kế Ambidextrous (thiết kế đối xứng, phù hợp cho cả người dùng thuận tay trái hoặc tay phải), Nút bấm OMRON chuyên dùng cho game net, vừa tay cho Game thủ. Đèn LED cá tính.
- Cảm biến quang học Avago A3050: 1000-1600-2000DPI
- Màu sắc: Đen, đỏ, vàng, xanh
- Kết nối: USB, dây dù chống đứt 1.6m
- Nút bấm: Omron 5 triệu lượt bấm, độ bền cao",,999,http://shop.gcafe.vn/media/catalog/product/5/x/5x8-700x700.jpg,-1,160163,-1,0,,1,Chuột máy tính CoolerPlus CPM X8 đỏ,,Chuột máy tính CoolerPlus CPM X8 đỏ,190000.0,1703975 chuot may tinh coolerplus cpm x8 do chuot may tinh  coolerplus,,0.0,1703975,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-x8-2000-dpi-optical-usb-d,Đỏ,0
03-N004-99,CoolerPlus,Chuột Máy Tính,Sửa Mã SP,,"<p>- Thiết kế Ambidextrous (thiết kế đối xứng, ph&ugrave; hợp cho cả người d&ugrave;ng thuận tay tr&aacute;i hoặc tay phải)<br />- N&uacute;t bấm OMRON chuy&ecirc;n d&ugrave;ng cho game net, vừa tay cho Game thủ. Đ&egrave;n LED c&aacute; t&iacute;nh.<br />- Cảm biến quang học Avago A3050: 1000-1600-2000DPI<br />- M&agrave;u sắc: Đen, đỏ, v&agrave;ng, xanh<br />- Kết nối: USB, d&acirc;y d&ugrave; chống đứt 1.6m<br />- N&uacute;t bấm: Omron 5 triệu lượt bấm, độ bền cao</p>","<p>- Thiết kế Ambidextrous (thiết kế đối xứng, ph&ugrave; hợp cho cả người d&ugrave;ng thuận tay tr&aacute;i hoặc tay phải)<br />- N&uacute;t bấm OMRON chuy&ecirc;n d&ugrave;ng cho game net, vừa tay cho Game thủ. Đ&egrave;n LED c&aacute; t&iacute;nh.<br />- Cảm biến quang học Avago A3050: 1000-1600-2000DPI<br />- M&agrave;u sắc: Đen, đỏ, v&agrave;ng, xanh<br />- Kết nối: USB, d&acirc;y d&ugrave; chống đứt 1.6m<br />- N&uacute;t bấm: Omron 5 triệu lượt bấm, độ bền cao</p>",,1000,http://shop.gcafe.vn/media/catalog/product/4/x/4x8-700x700.jpg,8,160163,0,0,,1,Chuột máy tính CoolerPlus CPM X8 vàng,,Chuột máy tính CoolerPlus CPM X8 vàng,190000.0,1703976 chuot may tinh coolerplus cpm x8 vang chuot may tinh  coolerplus,,0.0,1703976,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-x8-2000-dpi-optical-usb-vang,Vàng,0
03-N004-99,,Chuột Máy Tính,Sửa Mã SP,Xanh,"<p>- Thiết kế Ambidextrous (thiết kế đối xứng, ph&ugrave; hợp cho cả người d&ugrave;ng thuận tay tr&aacute;i hoặc tay phải)<br />- N&uacute;t bấm OMRON chuy&ecirc;n d&ugrave;ng cho game net, vừa tay cho Game thủ. Đ&egrave;n LED c&aacute; t&iacute;nh.<br />- Cảm biến quang học Avago A3050: 1000-1600-2000DPI<br />- M&agrave;u sắc: Đen, đỏ, v&agrave;ng, xanh<br />- Kết nối: USB, d&acirc;y d&ugrave; chống đứt 1.6m<br />- N&uacute;t bấm: Omron 5 triệu lượt bấm, độ bền cao</p>","<p>- Thiết kế Ambidextrous (thiết kế đối xứng, ph&ugrave; hợp cho cả người d&ugrave;ng thuận tay tr&aacute;i hoặc tay phải)<br />- N&uacute;t bấm OMRON chuy&ecirc;n d&ugrave;ng cho game net, vừa tay cho Game thủ. Đ&egrave;n LED c&aacute; t&iacute;nh.<br />- Cảm biến quang học Avago A3050: 1000-1600-2000DPI<br />- M&agrave;u sắc: Đen, đỏ, v&agrave;ng, xanh<br />- Kết nối: USB, d&acirc;y d&ugrave; chống đứt 1.6m<br />- N&uacute;t bấm: Omron 5 triệu lượt bấm, độ bền cao</p>",,1001,http://shop.gcafe.vn/media/catalog/product/6/x/6x8-700x700.jpg,-1,160163,-1,0,,1,Chuột máy tính CoolerPlus CPM X8 xanh dương,,Chuột máy tính CoolerPlus CPM X8 xanh dương,190000.0,1703977 chuot may tinh coolerplus cpm x8 xanh duong chuot may tinh xanh,,0.0,1703977,0.0,0.0,CPM,5,chu-t-coolerplus-cpm-x8-2000-dpi-optical-usb-xanh-duong,Xanh dương,0
